id;name;full_name;owner;private;html_url;description;fork;url;forks_url;keys_url;collaborators_url;teams_url;hooks_url;issue_events_url;events_url;assignees_url;branches_url;tags_url;blobs_url;git_tags_url;git_refs_url;trees_url;statuses_url;languages_url;stargazers_url;contributors_url;subscribers_url;subscription_url;commits_url;git_commits_url;comments_url;issue_comment_url;contents_url;compare_url;merges_url;archive_url;downloads_url;issues_url;pulls_url;milestones_url;notifications_url;labels_url;releases_url;deployments_url;created_at;updated_at;pushed_at;git_url;ssh_url;clone_url;svn_url;homepage;size;stargazers_count;watchers_count;language;has_issues;has_projects;has_downloads;has_wiki;has_pages;forks_count;mirror_url;open_issues_count;forks;open_issues;watchers;default_branch;score;id_gitsearch;dt_clone;cd_classe;git_commit1;git_commit2;git_commit3;git_commit4;git_commit5;git_commit6;git_commit7;git_commit8;git_commit9;git_commit10;dt_issues;SHA_clone
14840550;FeatureSwitcher.Examples;mexx/FeatureSwitcher.Examples;"NamedUser(login=""mexx"")";False;https://github.com/mexx/FeatureSwitcher.Examples;;False;https://api.github.com/repos/mexx/FeatureSwitcher.Examples;https://api.github.com/repos/mexx/FeatureSwitcher.Examples/forks;https://api.github.com/repos/mexx/FeatureSwitcher.Examples/keys{/key_id};https://api.github.com/repos/mexx/FeatureSwitcher.Examples/collaborators{/collaborator};https://api.github.com/repos/mexx/FeatureSwitcher.Examples/teams;https://api.github.com/repos/mexx/FeatureSwitcher.Examples/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 04:23:09;;;;;;;483;7;7;C#;;;;;;;;;;;;;;6;2018-05-12 15:10:21;;;;;;;;;;;;2018-07-16 16:16:00;3833bbb0ecdfa73e55a617f1dc0490c2b2714a90
14840745;FeatureSwitcher.Configuration;mexx/FeatureSwitcher.Configuration;"NamedUser(login=""mexx"")";False;https://github.com/mexx/FeatureSwitcher.Configuration;Plugin to FeatureSwitcher to control feature switches/toggles from app.config;False;https://api.github.com/repos/mexx/FeatureSwitcher.Configuration;https://api.github.com/repos/mexx/FeatureSwitcher.Configuration/forks;https://api.github.com/repos/mexx/FeatureSwitcher.Configuration/keys{/key_id};https://api.github.com/repos/mexx/FeatureSwitcher.Configuration/collaborators{/collaborator};https://api.github.com/repos/mexx/FeatureSwitcher.Configuration/teams;https://api.github.com/repos/mexx/FeatureSwitcher.Configuration/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 04:23:11;;;;;;;644;0;0;C#;;;;;;;;;;;;;;6;2018-05-12 15:10:23;;;;;;;;;;;;2018-07-16 16:16:08;8ecc7660ac121810ed392a47f37e67391855732b
14840944;FeatureSwitcher.Contexteer;mexx/FeatureSwitcher.Contexteer;"NamedUser(login=""mexx"")";False;https://github.com/mexx/FeatureSwitcher.Contexteer;Plugin to FeatureSwitcher to control feature switches/toggles in multitenant enviroments by utilizing Contexteer;False;https://api.github.com/repos/mexx/FeatureSwitcher.Contexteer;https://api.github.com/repos/mexx/FeatureSwitcher.Contexteer/forks;https://api.github.com/repos/mexx/FeatureSwitcher.Contexteer/keys{/key_id};https://api.github.com/repos/mexx/FeatureSwitcher.Contexteer/collaborators{/collaborator};https://api.github.com/repos/mexx/FeatureSwitcher.Contexteer/teams;https://api.github.com/repos/mexx/FeatureSwitcher.Contexteer/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 04:23:13;;;;;;;596;0;0;C#;;;;;;;;;;;;;;6;2018-05-12 15:10:25;;;;;;;;;;;;2018-07-16 16:16:14;f0bd04ffe16a65a2cddd1611cf019c7523099b6e
39521291;depot.manageiq.org;ManageIQ/depot.manageiq.org;"NamedUser(login=""ManageIQ"")";False;https://github.com/ManageIQ/depot.manageiq.org;;False;https://api.github.com/repos/ManageIQ/depot.manageiq.org;https://api.github.com/repos/ManageIQ/depot.manageiq.org/forks;https://api.github.com/repos/ManageIQ/depot.manageiq.org/keys{/key_id};https://api.github.com/repos/ManageIQ/depot.manageiq.org/collaborators{/collaborator};https://api.github.com/repos/ManageIQ/depot.manageiq.org/teams;https://api.github.com/repos/ManageIQ/depot.manageiq.org/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:15:56;;;;;;;1425;2;2;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:16:08;;;;;;;;;;;;2018-07-16 16:16:20;accd12b4adb18a4065a01b12ee509153cf945a71
5144181;flipper;jnunemaker/flipper;"NamedUser(login=""jnunemaker"")";False;https://github.com/jnunemaker/flipper;:dolphin: feature flipping for ruby (performant and simple);False;https://api.github.com/repos/jnunemaker/flipper;https://api.github.com/repos/jnunemaker/flipper/forks;https://api.github.com/repos/jnunemaker/flipper/keys{/key_id};https://api.github.com/repos/jnunemaker/flipper/collaborators{/collaborator};https://api.github.com/repos/jnunemaker/flipper/teams;https://api.github.com/repos/jnunemaker/flipper/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 04:23:28;;;;;;;4617;1525;1525;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:20:41;;;;;;;;;;;;2018-07-16 16:25:37;a8a957f4b1a818f375f46be93d94638fc712ab1f
115422673;rollout-thrift;personali/rollout-thrift;"NamedUser(login=""personali"")";False;https://github.com/personali/rollout-thrift;;False;https://api.github.com/repos/personali/rollout-thrift;https://api.github.com/repos/personali/rollout-thrift/forks;https://api.github.com/repos/personali/rollout-thrift/keys{/key_id};https://api.github.com/repos/personali/rollout-thrift/collaborators{/collaborator};https://api.github.com/repos/personali/rollout-thrift/teams;https://api.github.com/repos/personali/rollout-thrift/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 04:23:30;;;;;;;148;0;0;Java;;;;;;;;;;;;;;7;2018-05-12 15:07:18;;;;;;;;;;;;2018-07-16 16:25:44;43a494188cb3c37c8ed3a5346136c7615e6a84e1
1338040;otwarchive;otwcode/otwarchive;"NamedUser(login=""otwcode"")";False;https://github.com/otwcode/otwarchive;The Organization for Transformative Works (OTW) - Archive Of Our Own (AO3) Project;False;https://api.github.com/repos/otwcode/otwarchive;https://api.github.com/repos/otwcode/otwarchive/forks;https://api.github.com/repos/otwcode/otwarchive/keys{/key_id};https://api.github.com/repos/otwcode/otwarchive/collaborators{/collaborator};https://api.github.com/repos/otwcode/otwarchive/teams;https://api.github.com/repos/otwcode/otwarchive/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:16:50;;;;;;;54224;318;318;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:09:58;;;;;;;;;;;;2018-07-16 17:50:53;8033d2edb3a6fde89e81021b9bfb71f5be61c16d
13633443;supermarket;chef/supermarket;"NamedUser(login=""chef"")";False;https://github.com/chef/supermarket;Chefs community platform;False;https://api.github.com/repos/chef/supermarket;https://api.github.com/repos/chef/supermarket/forks;https://api.github.com/repos/chef/supermarket/keys{/key_id};https://api.github.com/repos/chef/supermarket/collaborators{/collaborator};https://api.github.com/repos/chef/supermarket/teams;https://api.github.com/repos/chef/supermarket/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:17:02;;;;;;;8672;176;176;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:10:01;;;;;;;;;;;;2018-07-16 18:34:44;f992217f953c9ca43ff463f37966fc00ac9e0c4e
105611194;rollout_control_ui;liamgriffiths/rollout_control_ui;"NamedUser(login=""liamgriffiths"")";False;https://github.com/liamgriffiths/rollout_control_ui;Simple web UI for rollout/rollout_control;False;https://api.github.com/repos/liamgriffiths/rollout_control_ui;https://api.github.com/repos/liamgriffiths/rollout_control_ui/forks;https://api.github.com/repos/liamgriffiths/rollout_control_ui/keys{/key_id};https://api.github.com/repos/liamgriffiths/rollout_control_ui/collaborators{/collaborator};https://api.github.com/repos/liamgriffiths/rollout_control_ui/teams;https://api.github.com/repos/liamgriffiths/rollout_control_ui/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:17:08;;;;;;;173;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:05:42;;;;;;;;;;;;2018-07-19 08:43:35;7608a494ea508ed3e08d6eb6c29f94aab4b0535b
99975547;rollout-fork;Gaolz/rollout-fork;"NamedUser(login=""Gaolz"")";False;https://github.com/Gaolz/rollout-fork;learn by writing rollout source step by step with commits;False;https://api.github.com/repos/Gaolz/rollout-fork;https://api.github.com/repos/Gaolz/rollout-fork/forks;https://api.github.com/repos/Gaolz/rollout-fork/keys{/key_id};https://api.github.com/repos/Gaolz/rollout-fork/collaborators{/collaborator};https://api.github.com/repos/Gaolz/rollout-fork/teams;https://api.github.com/repos/Gaolz/rollout-fork/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:17:13;;;;;;;78;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:33:06;;;;;;;;;;;;2018-07-19 08:43:39;395b908a74764dc3c5a6789200ed7398f055452c
11671912;bike_index;bikeindex/bike_index;"NamedUser(login=""bikeindex"")";False;https://github.com/bikeindex/bike_index;All the code for the Bike Index, because we love you;False;https://api.github.com/repos/bikeindex/bike_index;https://api.github.com/repos/bikeindex/bike_index/forks;https://api.github.com/repos/bikeindex/bike_index/keys{/key_id};https://api.github.com/repos/bikeindex/bike_index/collaborators{/collaborator};https://api.github.com/repos/bikeindex/bike_index/teams;https://api.github.com/repos/bikeindex/bike_index/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:17:28;;;;;;;80537;142;142;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:07:38;;;;;;;;;;;;2018-07-16 18:45:02;461e506259509263946fee2911e44e6a58ac3d1e
94255856;gorails-episode-193;gorails-screencasts/gorails-episode-193;"NamedUser(login=""gorails-screencasts"")";False;https://github.com/gorails-screencasts/gorails-episode-193;Feature flags with Rollout;False;https://api.github.com/repos/gorails-screencasts/gorails-episode-193;https://api.github.com/repos/gorails-screencasts/gorails-episode-193/forks;https://api.github.com/repos/gorails-screencasts/gorails-episode-193/keys{/key_id};https://api.github.com/repos/gorails-screencasts/gorails-episode-193/collaborators{/collaborator};https://api.github.com/repos/gorails-screencasts/gorails-episode-193/teams;https://api.github.com/repos/gorails-screencasts/gorails-episode-193/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:17:32;;;;;;;93;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:31:49;;;;;;;;;;;;2018-07-19 08:43:42;8e81de9ef98d3abd38bd55146e4ae526a6b5c980
81737257;triton;kschutt/triton;"NamedUser(login=""kschutt"")";False;https://github.com/kschutt/triton;TRITON: Collaborative Web-based Software Evaluation;False;https://api.github.com/repos/kschutt/triton;https://api.github.com/repos/kschutt/triton/forks;https://api.github.com/repos/kschutt/triton/keys{/key_id};https://api.github.com/repos/kschutt/triton/collaborators{/collaborator};https://api.github.com/repos/kschutt/triton/teams;https://api.github.com/repos/kschutt/triton/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:17:37;;;;;;;915;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:29:13;;;;;;;;;;;;2018-07-16 18:45:06;
6388572;travis-scheduler;travis-ci/travis-scheduler;"NamedUser(login=""travis-ci"")";False;https://github.com/travis-ci/travis-scheduler;Queues jobs to be run by the various workers;False;https://api.github.com/repos/travis-ci/travis-scheduler;https://api.github.com/repos/travis-ci/travis-scheduler/forks;https://api.github.com/repos/travis-ci/travis-scheduler/keys{/key_id};https://api.github.com/repos/travis-ci/travis-scheduler/collaborators{/collaborator};https://api.github.com/repos/travis-ci/travis-scheduler/teams;https://api.github.com/repos/travis-ci/travis-scheduler/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:16:02;;;;;;;602;21;21;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:24:26;;;;;;;;;;;;2018-07-16 18:49:02;b3c781570a7971d6401a219f1593123d459e79b0
29641957;Scryer;JackBracken/Scryer;"NamedUser(login=""JackBracken"")";False;https://github.com/JackBracken/Scryer;;False;https://api.github.com/repos/JackBracken/Scryer;https://api.github.com/repos/JackBracken/Scryer/forks;https://api.github.com/repos/JackBracken/Scryer/keys{/key_id};https://api.github.com/repos/JackBracken/Scryer/collaborators{/collaborator};https://api.github.com/repos/JackBracken/Scryer/teams;https://api.github.com/repos/JackBracken/Scryer/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:17:49;;;;;;;3070;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:13:28;;;;;;;;;;;;2018-07-19 08:43:46;5f4ad3baec1529d137b9a566bba27bfd8093baf4
87059851;feature;fedetaglia/feature;"NamedUser(login=""fedetaglia"")";False;https://github.com/fedetaglia/feature;Wrapper to rollout gem.;False;https://api.github.com/repos/fedetaglia/feature;https://api.github.com/repos/fedetaglia/feature/forks;https://api.github.com/repos/fedetaglia/feature/keys{/key_id};https://api.github.com/repos/fedetaglia/feature/collaborators{/collaborator};https://api.github.com/repos/fedetaglia/feature/teams;https://api.github.com/repos/fedetaglia/feature/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:17:53;;;;;;;54;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:30:23;;;;;;;;;;;;2018-07-16 18:49:10;8476372259ad3a6d711e8f7612bc11cbf155385e
84358945;dia_pizza;capripot/dia_pizza;"NamedUser(login=""capripot"")";False;https://github.com/capripot/dia_pizza;;False;https://api.github.com/repos/capripot/dia_pizza;https://api.github.com/repos/capripot/dia_pizza/forks;https://api.github.com/repos/capripot/dia_pizza/keys{/key_id};https://api.github.com/repos/capripot/dia_pizza/collaborators{/collaborator};https://api.github.com/repos/capripot/dia_pizza/teams;https://api.github.com/repos/capripot/dia_pizza/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:17:57;;;;;;;129;0;0;HTML;;;;;;;;;;;;;;7;2018-05-12 15:29:45;;;;;;;;;;;;2018-07-19 08:43:50;ecbb363ba7a0cfa902dcd1bb29ae76ec773c33a4
79458915;rollout_service;fiverr/rollout_service;"NamedUser(login=""fiverr"")";False;https://github.com/fiverr/rollout_service;A Grape service that expose rollout gem via RESTful endpoints;False;https://api.github.com/repos/fiverr/rollout_service;https://api.github.com/repos/fiverr/rollout_service/forks;https://api.github.com/repos/fiverr/rollout_service/keys{/key_id};https://api.github.com/repos/fiverr/rollout_service/collaborators{/collaborator};https://api.github.com/repos/fiverr/rollout_service/teams;https://api.github.com/repos/fiverr/rollout_service/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:18:02;;;;;;;50;11;11;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:28:25;;;;;;;;;;;;2018-07-16 18:49:33;8659d1fc2b1c576594c302b8a49239c8c611ab6d
81069260;resque-issue-753-sample;hieuk09/resque-issue-753-sample;"NamedUser(login=""hieuk09"")";False;https://github.com/hieuk09/resque-issue-753-sample;Sample app to reproduce issue #753 of resque;False;https://api.github.com/repos/hieuk09/resque-issue-753-sample;https://api.github.com/repos/hieuk09/resque-issue-753-sample/forks;https://api.github.com/repos/hieuk09/resque-issue-753-sample/keys{/key_id};https://api.github.com/repos/hieuk09/resque-issue-753-sample/collaborators{/collaborator};https://api.github.com/repos/hieuk09/resque-issue-753-sample/teams;https://api.github.com/repos/hieuk09/resque-issue-753-sample/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:16:06;;;;;;;133;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:28:53;;;;;;;;;;;;2018-07-19 08:43:54;8c70fec4a9a3ac14d374a19906c2aa33e78d6686
78469943;RickRollout;DynamoMTL/RickRollout;"NamedUser(login=""DynamoMTL"")";False;https://github.com/DynamoMTL/RickRollout;;False;https://api.github.com/repos/DynamoMTL/RickRollout;https://api.github.com/repos/DynamoMTL/RickRollout/forks;https://api.github.com/repos/DynamoMTL/RickRollout/keys{/key_id};https://api.github.com/repos/DynamoMTL/RickRollout/collaborators{/collaborator};https://api.github.com/repos/DynamoMTL/RickRollout/teams;https://api.github.com/repos/DynamoMTL/RickRollout/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:18:22;;;;;;;10;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:28:08;;;;;;;;;;;;2018-07-19 08:43:57;af02e11f3b311cb906806bb0d8efe54baa8956d4
78475062;gofp;richfish/gofp;"NamedUser(login=""richfish"")";False;https://github.com/richfish/gofp;The garden of forking paths;False;https://api.github.com/repos/richfish/gofp;https://api.github.com/repos/richfish/gofp/forks;https://api.github.com/repos/richfish/gofp/keys{/key_id};https://api.github.com/repos/richfish/gofp/collaborators{/collaborator};https://api.github.com/repos/richfish/gofp/teams;https://api.github.com/repos/richfish/gofp/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:18:26;;;;;;;68697;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:28:11;;;;;;;;;;;;2018-07-19 08:44:01;543577c74aa80728bb24a937f795372d3f44988f
69359362;travis-api-v3;travis-ci/travis-api-v3;"NamedUser(login=""travis-ci"")";False;https://github.com/travis-ci/travis-api-v3;Pulling out our V3 codebase to be a stand alone application.;False;https://api.github.com/repos/travis-ci/travis-api-v3;https://api.github.com/repos/travis-ci/travis-api-v3/forks;https://api.github.com/repos/travis-ci/travis-api-v3/keys{/key_id};https://api.github.com/repos/travis-ci/travis-api-v3/collaborators{/collaborator};https://api.github.com/repos/travis-ci/travis-api-v3/teams;https://api.github.com/repos/travis-ci/travis-api-v3/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-08-01 04:16:15;;;;;;;4407;3;3;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:25:53;;;;;;;;;;;;2018-07-19 08:44:05;a40e8993a778c8488c81f87321171dd7cba97a8e
68464903;test-otw;scarrdwings/test-otw;"NamedUser(login=""scarrdwings"")";False;https://github.com/scarrdwings/test-otw;Testing archive software;False;https://api.github.com/repos/scarrdwings/test-otw;https://api.github.com/repos/scarrdwings/test-otw/forks;https://api.github.com/repos/scarrdwings/test-otw/keys{/key_id};https://api.github.com/repos/scarrdwings/test-otw/collaborators{/collaborator};https://api.github.com/repos/scarrdwings/test-otw/teams;https://api.github.com/repos/scarrdwings/test-otw/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:19:16;;;;;;;40271;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:25:40;;;;;;;;;;;;2018-07-19 08:44:09;b0be40f3295d45001225844252114a67cf00492a
66402047;open-bacon;Bluefieldscom/open-bacon;"NamedUser(login=""Bluefieldscom"")";False;https://github.com/Bluefieldscom/open-bacon;;False;https://api.github.com/repos/Bluefieldscom/open-bacon;https://api.github.com/repos/Bluefieldscom/open-bacon/forks;https://api.github.com/repos/Bluefieldscom/open-bacon/keys{/key_id};https://api.github.com/repos/Bluefieldscom/open-bacon/collaborators{/collaborator};https://api.github.com/repos/Bluefieldscom/open-bacon/teams;https://api.github.com/repos/Bluefieldscom/open-bacon/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:19:22;;;;;;;50587;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:25:01;;;;;;;;;;;;2018-07-19 08:44:12;b9aae6b713ec58033457c3c40ef76088eb846563
49892996;server;yopage-generator/server;"NamedUser(login=""yopage-generator"")";False;https://github.com/yopage-generator/server;Server for SMS on Ruby On Rails;False;https://api.github.com/repos/yopage-generator/server;https://api.github.com/repos/yopage-generator/server/forks;https://api.github.com/repos/yopage-generator/server/keys{/key_id};https://api.github.com/repos/yopage-generator/server/collaborators{/collaborator};https://api.github.com/repos/yopage-generator/server/teams;https://api.github.com/repos/yopage-generator/server/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:19:28;;;;;;;14730;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:20:05;;;;;;;;;;;;2018-07-16 18:52:56;46d68a51b0c8f01327d29071eb3bab399597901d
47280476;stacklevel_cane_fail;compwron/stacklevel_cane_fail;"NamedUser(login=""compwron"")";False;https://github.com/compwron/stacklevel_cane_fail;the trimmed project that explodes on canes abc check;False;https://api.github.com/repos/compwron/stacklevel_cane_fail;https://api.github.com/repos/compwron/stacklevel_cane_fail/forks;https://api.github.com/repos/compwron/stacklevel_cane_fail/keys{/key_id};https://api.github.com/repos/compwron/stacklevel_cane_fail/collaborators{/collaborator};https://api.github.com/repos/compwron/stacklevel_cane_fail/teams;https://api.github.com/repos/compwron/stacklevel_cane_fail/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:19:33;;;;;;;71283;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:18:56;;;;;;;;;;;;2018-07-19 08:44:16;43b0581165ec780ee97d53afc3ea521350df4c3d
44779847;PreEmploymentMedical;trosevear/PreEmploymentMedical;"NamedUser(login=""trosevear"")";False;https://github.com/trosevear/PreEmploymentMedical;Free Australian based Pre-Employment Solution (Code base only);False;https://api.github.com/repos/trosevear/PreEmploymentMedical;https://api.github.com/repos/trosevear/PreEmploymentMedical/forks;https://api.github.com/repos/trosevear/PreEmploymentMedical/keys{/key_id};https://api.github.com/repos/trosevear/PreEmploymentMedical/collaborators{/collaborator};https://api.github.com/repos/trosevear/PreEmploymentMedical/teams;https://api.github.com/repos/trosevear/PreEmploymentMedical/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:19:37;;;;;;;4520;1;1;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:17:52;;;;;;;;;;;;2018-07-19 08:44:20;
35489525;puppies;shouichi/puppies;"NamedUser(login=""shouichi"")";False;https://github.com/shouichi/puppies;;False;https://api.github.com/repos/shouichi/puppies;https://api.github.com/repos/shouichi/puppies/forks;https://api.github.com/repos/shouichi/puppies/keys{/key_id};https://api.github.com/repos/shouichi/puppies/collaborators{/collaborator};https://api.github.com/repos/shouichi/puppies/teams;https://api.github.com/repos/shouichi/puppies/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:19:45;;;;;;;2176;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:15:04;;;;;;;;;;;;2018-07-19 08:44:23;
35306929;rollout-spice;AlexRiedler/rollout-spice;"NamedUser(login=""AlexRiedler"")";False;https://github.com/AlexRiedler/rollout-spice;Give your rollouts some magical spice;False;https://api.github.com/repos/AlexRiedler/rollout-spice;https://api.github.com/repos/AlexRiedler/rollout-spice/forks;https://api.github.com/repos/AlexRiedler/rollout-spice/keys{/key_id};https://api.github.com/repos/AlexRiedler/rollout-spice/collaborators{/collaborator};https://api.github.com/repos/AlexRiedler/rollout-spice/teams;https://api.github.com/repos/AlexRiedler/rollout-spice/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:19:49;;;;;;;604;0;0;CSS;;;;;;;;;;;;;;7;2018-05-12 15:14:59;;;;;;;;;;;;2018-07-19 08:44:27;0afe218bb16dfd47b93750ab50235e6693131402
34085186;iShop;vyshnevska/iShop;"NamedUser(login=""vyshnevska"")";False;https://github.com/vyshnevska/iShop;online shop (cart, products);False;https://api.github.com/repos/vyshnevska/iShop;https://api.github.com/repos/vyshnevska/iShop/forks;https://api.github.com/repos/vyshnevska/iShop/keys{/key_id};https://api.github.com/repos/vyshnevska/iShop/collaborators{/collaborator};https://api.github.com/repos/vyshnevska/iShop/teams;https://api.github.com/repos/vyshnevska/iShop/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:19:54;;;;;;;900;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:14:42;;;;;;;;;;;;2018-07-16 18:53:04;67ae8c66515f393aedb1fcc9095d508c38a6ca5d
26510259;rollout_control;hired/rollout_control;"NamedUser(login=""hired"")";False;https://github.com/hired/rollout_control;rollout API as a Rails engine;False;https://api.github.com/repos/hired/rollout_control;https://api.github.com/repos/hired/rollout_control/forks;https://api.github.com/repos/hired/rollout_control/keys{/key_id};https://api.github.com/repos/hired/rollout_control/collaborators{/collaborator};https://api.github.com/repos/hired/rollout_control/teams;https://api.github.com/repos/hired/rollout_control/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:20:04;;;;;;;33;5;5;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:12:51;;;;;;;;;;;;2018-07-16 18:53:12;0e308cf3c7d6894113391629437834f26c76d85a
24797743;simplecommit;dbgrandi/simplecommit;"NamedUser(login=""dbgrandi"")";False;https://github.com/dbgrandi/simplecommit;Simple bugs to get you started with Open Source;False;https://api.github.com/repos/dbgrandi/simplecommit;https://api.github.com/repos/dbgrandi/simplecommit/forks;https://api.github.com/repos/dbgrandi/simplecommit/keys{/key_id};https://api.github.com/repos/dbgrandi/simplecommit/collaborators{/collaborator};https://api.github.com/repos/dbgrandi/simplecommit/teams;https://api.github.com/repos/dbgrandi/simplecommit/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:20:09;;;;;;;4169;2;2;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:12:31;;;;;;;;;;;;2018-07-16 18:53:29;ac195a7a5dcc59297b010e8622e70441ca5913b2
23700996;elephant;boris-petrov8990/elephant;"NamedUser(login=""boris-petrov8990"")";False;https://github.com/boris-petrov8990/elephant;Elephant - real-time well data;False;https://api.github.com/repos/boris-petrov8990/elephant;https://api.github.com/repos/boris-petrov8990/elephant/forks;https://api.github.com/repos/boris-petrov8990/elephant/keys{/key_id};https://api.github.com/repos/boris-petrov8990/elephant/collaborators{/collaborator};https://api.github.com/repos/boris-petrov8990/elephant/teams;https://api.github.com/repos/boris-petrov8990/elephant/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:20:16;;;;;;;177220;0;0;Ruby;;;;;;;;;;;;;;7;2018-05-12 15:12:09;;;;;;;;;;;;2018-07-19 08:44:31;c7833c98fa98501aa9e48da4d7b6a260dc87db33
22128680;werkd;ilyakatz/werkd;"NamedUser(login=""ilyakatz"")";False;https://github.com/ilyakatz/werkd;Where creative folks come to shmooze;False;https://api.github.com/repos/ilyakatz/werkd;https://api.github.com/repos/ilyakatz/werkd/forks;https://api.github.com/repos/ilyakatz/werkd/keys{/key_id};https://api.github.com/repos/ilyakatz/werkd/collaborators{/collaborator};https://api.github.com/repos/ilyakatz/werkd/teams;https://api.github.com/repos/ilyakatz/werkd/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:20:23;;;;;;;2112;0;0;JavaScript;;;;;;;;;;;;;;7;2018-05-12 15:11:45;;;;;;;;;;;;2018-07-19 08:44:34;4de710b637c840b6c981b974314bf3b12c01957d
