id,name,full_name,owner,framework,private,html_url,description,fork,url,forks_url,keys_url,collaborators_url,teams_url,hooks_url,issue_events_url,events_url,assignees_url,branches_url,tags_url,blobs_url,git_tags_url,git_refs_url,trees_url,statuses_url,languages_url,stargazers_url,contributors_url,subscribers_url,subscription_url,commits_url,git_commits_url,comments_url,issue_comment_url,contents_url,compare_url,merges_url,archive_url,downloads_url,issues_url,pulls_url,milestones_url,notifications_url,labels_url,releases_url,deployments_url,created_at,updated_at,pushed_at,git_url,ssh_url,clone_url,svn_url,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,forks_count,mirror_url,open_issues_count,forks,open_issues,watchers,default_branch,score,id_gitsearch,dt_clone,cd_classe,git_commit1,git_commit2,git_commit3,git_commit4,git_commit5,git_commit6,git_commit7,git_commit8,git_commit9,git_commit10,dt_issues,SHA_clone,has_CI_files,CI_files
97696892,stu-infra-web,asepmaryana/stu-infra-web,"NamedUser(login=""asepmaryana"")",angular-toggle-switch,FALSE,https://github.com/asepmaryana/stu-infra-web,Web App for CDC Telkom Infra,FALSE,https://api.github.com/repos/asepmaryana/stu-infra-web,https://api.github.com/repos/asepmaryana/stu-infra-web/forks,https://api.github.com/repos/asepmaryana/stu-infra-web/keys{/key_id},https://api.github.com/repos/asepmaryana/stu-infra-web/collaborators{/collaborator},https://api.github.com/repos/asepmaryana/stu-infra-web/teams,https://api.github.com/repos/asepmaryana/stu-infra-web/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:55,,,,,,,8948,0,0,JavaScript,,,,,,,,,,,,,,14,5/12/2018 15:32,,,,,,,,,,,,7/19/2018 10:54,375cff8ba19f7ac7d337b0c52947dd6e5bb2ff73,FALSE,[]
94702255,SeleniumAutomation,nareshgvgn/SeleniumAutomation,"NamedUser(login=""nareshgvgn"")",angular-toggle-switch,FALSE,https://github.com/nareshgvgn/SeleniumAutomation,,FALSE,https://api.github.com/repos/nareshgvgn/SeleniumAutomation,https://api.github.com/repos/nareshgvgn/SeleniumAutomation/forks,https://api.github.com/repos/nareshgvgn/SeleniumAutomation/keys{/key_id},https://api.github.com/repos/nareshgvgn/SeleniumAutomation/collaborators{/collaborator},https://api.github.com/repos/nareshgvgn/SeleniumAutomation/teams,https://api.github.com/repos/nareshgvgn/SeleniumAutomation/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:55,,,,,,,25077,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:31,,,,,,,,,,,,7/19/2018 10:54,,FALSE,[]
96681153,godEye,lyzh1688/godEye,"NamedUser(login=""lyzh1688"")",angular-toggle-switch,FALSE,https://github.com/lyzh1688/godEye,,FALSE,https://api.github.com/repos/lyzh1688/godEye,https://api.github.com/repos/lyzh1688/godEye/forks,https://api.github.com/repos/lyzh1688/godEye/keys{/key_id},https://api.github.com/repos/lyzh1688/godEye/collaborators{/collaborator},https://api.github.com/repos/lyzh1688/godEye/teams,https://api.github.com/repos/lyzh1688/godEye/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,11425,0,0,JavaScript,,,,,,,,,,,,,,14,5/12/2018 15:32,,,,,,,,,,,,7/19/2018 10:54,c42de11493f36eb3e675fad9661f111f4e1f3828,FALSE,[]
39788762,BiinBackend,contactbiin/BiinBackend,"NamedUser(login=""contactbiin"")",angular-toggle-switch,FALSE,https://github.com/contactbiin/BiinBackend,CMS for Biin,FALSE,https://api.github.com/repos/contactbiin/BiinBackend,https://api.github.com/repos/contactbiin/BiinBackend/forks,https://api.github.com/repos/contactbiin/BiinBackend/keys{/key_id},https://api.github.com/repos/contactbiin/BiinBackend/collaborators{/collaborator},https://api.github.com/repos/contactbiin/BiinBackend/teams,https://api.github.com/repos/contactbiin/BiinBackend/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,87195,0,0,CSS,,,,,,,,,,,,,,14,5/12/2018 15:16,,,,,,,,,,,,7/16/2018 23:10,be6446c69c489488c9843fb9c19d292112d50b42,FALSE,[]
96295201,llc-technology,VutheaKorms/llc-technology,"NamedUser(login=""VutheaKorms"")",angular-toggle-switch,FALSE,https://github.com/VutheaKorms/llc-technology,,FALSE,https://api.github.com/repos/VutheaKorms/llc-technology,https://api.github.com/repos/VutheaKorms/llc-technology/forks,https://api.github.com/repos/VutheaKorms/llc-technology/keys{/key_id},https://api.github.com/repos/VutheaKorms/llc-technology/collaborators{/collaborator},https://api.github.com/repos/VutheaKorms/llc-technology/teams,https://api.github.com/repos/VutheaKorms/llc-technology/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,9917,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:32,,,,,,,,,,,,7/19/2018 10:54,978ae513ed75dd86c8423f51750cca1e83af20d2,FALSE,[]
96006312,applicant-tracker,amshekar/applicant-tracker,"NamedUser(login=""amshekar"")",angular-toggle-switch,FALSE,https://github.com/amshekar/applicant-tracker,,FALSE,https://api.github.com/repos/amshekar/applicant-tracker,https://api.github.com/repos/amshekar/applicant-tracker/forks,https://api.github.com/repos/amshekar/applicant-tracker/keys{/key_id},https://api.github.com/repos/amshekar/applicant-tracker/collaborators{/collaborator},https://api.github.com/repos/amshekar/applicant-tracker/teams,https://api.github.com/repos/amshekar/applicant-tracker/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,21535,0,0,CSS,,,,,,,,,,,,,,14,5/12/2018 15:32,,,,,,,,,,,,7/19/2018 10:54,967d229aac5b1aeec49528c6356f13e806a021e4,FALSE,[]
95980339,Dext2016,DeepSoni/Dext2016,"NamedUser(login=""DeepSoni"")",angular-toggle-switch,FALSE,https://github.com/DeepSoni/Dext2016,,FALSE,https://api.github.com/repos/DeepSoni/Dext2016,https://api.github.com/repos/DeepSoni/Dext2016/forks,https://api.github.com/repos/DeepSoni/Dext2016/keys{/key_id},https://api.github.com/repos/DeepSoni/Dext2016/collaborators{/collaborator},https://api.github.com/repos/DeepSoni/Dext2016/teams,https://api.github.com/repos/DeepSoni/Dext2016/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,5335,0,0,Java,,,,,,,,,,,,,,14,5/12/2018 15:32,,,,,,,,,,,,7/19/2018 10:54,88ad9023b2c94ebe4faf956dd857a8ffa82ddb70,FALSE,[]
95142941,Eureka,surya-kumar/Eureka,"NamedUser(login=""surya-kumar"")",angular-toggle-switch,FALSE,https://github.com/surya-kumar/Eureka,,FALSE,https://api.github.com/repos/surya-kumar/Eureka,https://api.github.com/repos/surya-kumar/Eureka/forks,https://api.github.com/repos/surya-kumar/Eureka/keys{/key_id},https://api.github.com/repos/surya-kumar/Eureka/collaborators{/collaborator},https://api.github.com/repos/surya-kumar/Eureka/teams,https://api.github.com/repos/surya-kumar/Eureka/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,37556,0,0,ApacheConf,,,,,,,,,,,,,,14,5/12/2018 15:31,,,,,,,,,,,,7/19/2018 10:54,5d36fa3e91fac12a02abe15d15289d0c70a33eed,FALSE,[]
92448707,lab-admin-interface,SSG-DRD-IOT/lab-admin-interface,"NamedUser(login=""SSG-DRD-IOT"")",angular-toggle-switch,FALSE,https://github.com/SSG-DRD-IOT/lab-admin-interface,custom administrative interface,FALSE,https://api.github.com/repos/SSG-DRD-IOT/lab-admin-interface,https://api.github.com/repos/SSG-DRD-IOT/lab-admin-interface/forks,https://api.github.com/repos/SSG-DRD-IOT/lab-admin-interface/keys{/key_id},https://api.github.com/repos/SSG-DRD-IOT/lab-admin-interface/collaborators{/collaborator},https://api.github.com/repos/SSG-DRD-IOT/lab-admin-interface/teams,https://api.github.com/repos/SSG-DRD-IOT/lab-admin-interface/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,4169,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:31,,,,,,,,,,,,7/16/2018 23:10,2fbfea731cd95d7fa10fad88526b4a092cfbabd2,FALSE,[]
88914884,blog_app,j-rybak/blog_app,"NamedUser(login=""j-rybak"")",angular-toggle-switch,FALSE,https://github.com/j-rybak/blog_app,,FALSE,https://api.github.com/repos/j-rybak/blog_app,https://api.github.com/repos/j-rybak/blog_app/forks,https://api.github.com/repos/j-rybak/blog_app/keys{/key_id},https://api.github.com/repos/j-rybak/blog_app/collaborators{/collaborator},https://api.github.com/repos/j-rybak/blog_app/teams,https://api.github.com/repos/j-rybak/blog_app/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,12693,0,0,JavaScript,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:55,9f4c2aa6c257304b451247513619e9605a40958a,FALSE,[]
92916399,devFrameFront,cimile/devFrameFront,"NamedUser(login=""cimile"")",angular-toggle-switch,FALSE,https://github.com/cimile/devFrameFront,,FALSE,https://api.github.com/repos/cimile/devFrameFront,https://api.github.com/repos/cimile/devFrameFront/forks,https://api.github.com/repos/cimile/devFrameFront/keys{/key_id},https://api.github.com/repos/cimile/devFrameFront/collaborators{/collaborator},https://api.github.com/repos/cimile/devFrameFront/teams,https://api.github.com/repos/cimile/devFrameFront/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,4682,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:31,,,,,,,,,,,,7/19/2018 10:55,c2a91dd44933de4065bb2c95fc9138d8c5cd6891,FALSE,[]
91971331,blockchain_visualizer,francisleunggie/blockchain_visualizer,"NamedUser(login=""francisleunggie"")",angular-toggle-switch,FALSE,https://github.com/francisleunggie/blockchain_visualizer,For Ethereum,FALSE,https://api.github.com/repos/francisleunggie/blockchain_visualizer,https://api.github.com/repos/francisleunggie/blockchain_visualizer/forks,https://api.github.com/repos/francisleunggie/blockchain_visualizer/keys{/key_id},https://api.github.com/repos/francisleunggie/blockchain_visualizer/collaborators{/collaborator},https://api.github.com/repos/francisleunggie/blockchain_visualizer/teams,https://api.github.com/repos/francisleunggie/blockchain_visualizer/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,5469,0,0,CSS,,,,,,,,,,,,,,14,5/12/2018 15:31,,,,,,,,,,,,7/19/2018 10:55,36036954284416237c53caed64170e580256a357,FALSE,[]
91835141,delta-condominios,luucasAlbuq/delta-condominios,"NamedUser(login=""luucasAlbuq"")",angular-toggle-switch,FALSE,https://github.com/luucasAlbuq/delta-condominios,Sistema Web de Gerenciamento de Condomínios,FALSE,https://api.github.com/repos/luucasAlbuq/delta-condominios,https://api.github.com/repos/luucasAlbuq/delta-condominios/forks,https://api.github.com/repos/luucasAlbuq/delta-condominios/keys{/key_id},https://api.github.com/repos/luucasAlbuq/delta-condominios/collaborators{/collaborator},https://api.github.com/repos/luucasAlbuq/delta-condominios/teams,https://api.github.com/repos/luucasAlbuq/delta-condominios/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,9202,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:31,,,,,,,,,,,,7/19/2018 10:55,f08c93be34f12e07d2be3b53f3757cf1aa2c3e3e,FALSE,[]
91811507,yuxiang-zhou.github.io,yuxiang-zhou/yuxiang-zhou.github.io,"NamedUser(login=""yuxiang-zhou"")",angular-toggle-switch,FALSE,https://github.com/yuxiang-zhou/yuxiang-zhou.github.io,Yuxiang Zhou Website,FALSE,https://api.github.com/repos/yuxiang-zhou/yuxiang-zhou.github.io,https://api.github.com/repos/yuxiang-zhou/yuxiang-zhou.github.io/forks,https://api.github.com/repos/yuxiang-zhou/yuxiang-zhou.github.io/keys{/key_id},https://api.github.com/repos/yuxiang-zhou/yuxiang-zhou.github.io/collaborators{/collaborator},https://api.github.com/repos/yuxiang-zhou/yuxiang-zhou.github.io/teams,https://api.github.com/repos/yuxiang-zhou/yuxiang-zhou.github.io/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:56,,,,,,,11990,0,0,CSS,,,,,,,,,,,,,,14,5/12/2018 15:31,,,,,,,,,,,,7/19/2018 10:55,4bd73d477adb90b69243e258fa2b088c3bd76fe6,FALSE,[]
37164289,demo-hvac,SSG-DRD-IOT/demo-hvac,"NamedUser(login=""SSG-DRD-IOT"")",angular-toggle-switch,FALSE,https://github.com/SSG-DRD-IOT/demo-hvac,Private repository containing the source code for the initial Intel Iot Industrial Demo,FALSE,https://api.github.com/repos/SSG-DRD-IOT/demo-hvac,https://api.github.com/repos/SSG-DRD-IOT/demo-hvac/forks,https://api.github.com/repos/SSG-DRD-IOT/demo-hvac/keys{/key_id},https://api.github.com/repos/SSG-DRD-IOT/demo-hvac/collaborators{/collaborator},https://api.github.com/repos/SSG-DRD-IOT/demo-hvac/teams,https://api.github.com/repos/SSG-DRD-IOT/demo-hvac/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,10806,2,2,HTML,,,,,,,,,,,,,,14,5/12/2018 15:15,,,,,,,,,,,,7/16/2018 23:10,ab7bb507010ffc38065cbd58336fc38915972420,FALSE,[]
91553181,llc-teachnology,VutheaKorms/llc-teachnology,"NamedUser(login=""VutheaKorms"")",angular-toggle-switch,FALSE,https://github.com/VutheaKorms/llc-teachnology,llc-teachnolog development ,FALSE,https://api.github.com/repos/VutheaKorms/llc-teachnology,https://api.github.com/repos/VutheaKorms/llc-teachnology/forks,https://api.github.com/repos/VutheaKorms/llc-teachnology/keys{/key_id},https://api.github.com/repos/VutheaKorms/llc-teachnology/collaborators{/collaborator},https://api.github.com/repos/VutheaKorms/llc-teachnology/teams,https://api.github.com/repos/VutheaKorms/llc-teachnology/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,6549,1,1,HTML,,,,,,,,,,,,,,14,5/12/2018 15:31,,,,,,,,,,,,7/19/2018 10:55,6d30eb68ef62a21cdc87a8c370d7be55f5cd6bad,FALSE,[]
90068555,pcfgcpretail-demo,svennela/pcfgcpretail-demo,"NamedUser(login=""svennela"")",angular-toggle-switch,FALSE,https://github.com/svennela/pcfgcpretail-demo,,FALSE,https://api.github.com/repos/svennela/pcfgcpretail-demo,https://api.github.com/repos/svennela/pcfgcpretail-demo/forks,https://api.github.com/repos/svennela/pcfgcpretail-demo/keys{/key_id},https://api.github.com/repos/svennela/pcfgcpretail-demo/collaborators{/collaborator},https://api.github.com/repos/svennela/pcfgcpretail-demo/teams,https://api.github.com/repos/svennela/pcfgcpretail-demo/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,3497,1,1,HTML,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:55,d9ba88ba6fe01ac24fed7ebcda733581eb30a668,TRUE,['manifest.yml']
89159302,PRS,farazk1/PRS,"NamedUser(login=""farazk1"")",angular-toggle-switch,FALSE,https://github.com/farazk1/PRS,,FALSE,https://api.github.com/repos/farazk1/PRS,https://api.github.com/repos/farazk1/PRS/forks,https://api.github.com/repos/farazk1/PRS/keys{/key_id},https://api.github.com/repos/farazk1/PRS/collaborators{/collaborator},https://api.github.com/repos/farazk1/PRS/teams,https://api.github.com/repos/farazk1/PRS/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,6336,0,0,CSS,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:55,dc96d2a07bd9d4c5cf5076a2dbe6b344c1a878a8,FALSE,[]
88866103,beacon-website,mfiume/beacon-website,"NamedUser(login=""mfiume"")",angular-toggle-switch,FALSE,https://github.com/mfiume/beacon-website,,FALSE,https://api.github.com/repos/mfiume/beacon-website,https://api.github.com/repos/mfiume/beacon-website/forks,https://api.github.com/repos/mfiume/beacon-website/keys{/key_id},https://api.github.com/repos/mfiume/beacon-website/collaborators{/collaborator},https://api.github.com/repos/mfiume/beacon-website/teams,https://api.github.com/repos/mfiume/beacon-website/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,96623,1,1,HTML,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:55,a87cffd74f9cb45e79d23cf5faf46c6b9c34b93d,FALSE,[]
88864400,ExpenseManager-EF6-and-Angular-JS,pramodkn/ExpenseManager-EF6-and-Angular-JS,"NamedUser(login=""pramodkn"")",angular-toggle-switch,FALSE,https://github.com/pramodkn/ExpenseManager-EF6-and-Angular-JS,,FALSE,https://api.github.com/repos/pramodkn/ExpenseManager-EF6-and-Angular-JS,https://api.github.com/repos/pramodkn/ExpenseManager-EF6-and-Angular-JS/forks,https://api.github.com/repos/pramodkn/ExpenseManager-EF6-and-Angular-JS/keys{/key_id},https://api.github.com/repos/pramodkn/ExpenseManager-EF6-and-Angular-JS/collaborators{/collaborator},https://api.github.com/repos/pramodkn/ExpenseManager-EF6-and-Angular-JS/teams,https://api.github.com/repos/pramodkn/ExpenseManager-EF6-and-Angular-JS/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,13665,0,0,C#,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:55,875145fa43c11a68771b02463fa1e536a7d02fa8,FALSE,[]
79707682,crumbs,lhhong/crumbs,"NamedUser(login=""lhhong"")",angular-toggle-switch,FALSE,https://github.com/lhhong/crumbs,Crumbs Redistribution Using Machine-learning and Blockchain System - ATOS IT challenge 2017 - Use of block chain and recurrent neural network to predict food demand in supermarkets and facilitate redistribution of food across supermarket chains and outlets,FALSE,https://api.github.com/repos/lhhong/crumbs,https://api.github.com/repos/lhhong/crumbs/forks,https://api.github.com/repos/lhhong/crumbs/keys{/key_id},https://api.github.com/repos/lhhong/crumbs/collaborators{/collaborator},https://api.github.com/repos/lhhong/crumbs/teams,https://api.github.com/repos/lhhong/crumbs/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,241292,2,2,Java,,,,,,,,,,,,,,14,5/12/2018 15:28,,,,,,,,,,,,7/19/2018 10:55,929f1c89a5f4eab5481a90c270d1f2028e93cf0f,FALSE,[]
61695461,TradesMateV2,qianhaopower/TradesMateV2,"NamedUser(login=""qianhaopower"")",angular-toggle-switch,FALSE,https://github.com/qianhaopower/TradesMateV2,,FALSE,https://api.github.com/repos/qianhaopower/TradesMateV2,https://api.github.com/repos/qianhaopower/TradesMateV2/forks,https://api.github.com/repos/qianhaopower/TradesMateV2/keys{/key_id},https://api.github.com/repos/qianhaopower/TradesMateV2/collaborators{/collaborator},https://api.github.com/repos/qianhaopower/TradesMateV2/teams,https://api.github.com/repos/qianhaopower/TradesMateV2/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,77600,1,1,C#,,,,,,,,,,,,,,14,5/12/2018 15:24,,,,,,,,,,,,7/16/2018 23:11,0d76f171f7b3e8e3d2ce57d9c2026e9fd0de2150,FALSE,[]
36276927,cover,Stupidism/cover,"NamedUser(login=""Stupidism"")",angular-toggle-switch,FALSE,https://github.com/Stupidism/cover,cloud video platform,FALSE,https://api.github.com/repos/Stupidism/cover,https://api.github.com/repos/Stupidism/cover/forks,https://api.github.com/repos/Stupidism/cover/keys{/key_id},https://api.github.com/repos/Stupidism/cover/collaborators{/collaborator},https://api.github.com/repos/Stupidism/cover/teams,https://api.github.com/repos/Stupidism/cover/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,6200,0,0,JavaScript,,,,,,,,,,,,,,14,5/12/2018 15:15,,,,,,,,,,,,7/16/2018 23:11,997d674771202f238bb8005a8e95ac3efe16f084,FALSE,[]
87159117,image_stock,jimmydued/image_stock,"NamedUser(login=""jimmydued"")",angular-toggle-switch,FALSE,https://github.com/jimmydued/image_stock,Its a image stocking application,FALSE,https://api.github.com/repos/jimmydued/image_stock,https://api.github.com/repos/jimmydued/image_stock/forks,https://api.github.com/repos/jimmydued/image_stock/keys{/key_id},https://api.github.com/repos/jimmydued/image_stock/collaborators{/collaborator},https://api.github.com/repos/jimmydued/image_stock/teams,https://api.github.com/repos/jimmydued/image_stock/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,44445,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:55,a804280d25af1772964b3fa5302e863b20f89043,FALSE,[]
86929078,JobWebsiteClient,Deepabhuvana/JobWebsiteClient,"NamedUser(login=""Deepabhuvana"")",angular-toggle-switch,FALSE,https://github.com/Deepabhuvana/JobWebsiteClient,,FALSE,https://api.github.com/repos/Deepabhuvana/JobWebsiteClient,https://api.github.com/repos/Deepabhuvana/JobWebsiteClient/forks,https://api.github.com/repos/Deepabhuvana/JobWebsiteClient/keys{/key_id},https://api.github.com/repos/Deepabhuvana/JobWebsiteClient/collaborators{/collaborator},https://api.github.com/repos/Deepabhuvana/JobWebsiteClient/teams,https://api.github.com/repos/Deepabhuvana/JobWebsiteClient/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,3195,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:55,686600b3cb1ef6b9018dcffd51168442056e6827,FALSE,[]
86929066,JobWebsiteServer,Deepabhuvana/JobWebsiteServer,"NamedUser(login=""Deepabhuvana"")",angular-toggle-switch,FALSE,https://github.com/Deepabhuvana/JobWebsiteServer,,FALSE,https://api.github.com/repos/Deepabhuvana/JobWebsiteServer,https://api.github.com/repos/Deepabhuvana/JobWebsiteServer/forks,https://api.github.com/repos/Deepabhuvana/JobWebsiteServer/keys{/key_id},https://api.github.com/repos/Deepabhuvana/JobWebsiteServer/collaborators{/collaborator},https://api.github.com/repos/Deepabhuvana/JobWebsiteServer/teams,https://api.github.com/repos/Deepabhuvana/JobWebsiteServer/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:57,,,,,,,2635,0,0,JavaScript,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:55,30bdaddd965d877f0b5980f413140d8b4971e24a,FALSE,[]
86079701,JobManagement,adalwin-hofmann/JobManagement,"NamedUser(login=""adalwin-hofmann"")",angular-toggle-switch,FALSE,https://github.com/adalwin-hofmann/JobManagement,,FALSE,https://api.github.com/repos/adalwin-hofmann/JobManagement,https://api.github.com/repos/adalwin-hofmann/JobManagement/forks,https://api.github.com/repos/adalwin-hofmann/JobManagement/keys{/key_id},https://api.github.com/repos/adalwin-hofmann/JobManagement/collaborators{/collaborator},https://api.github.com/repos/adalwin-hofmann/JobManagement/teams,https://api.github.com/repos/adalwin-hofmann/JobManagement/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:58,,,,,,,66852,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:55,87f704e3656b584f577fba4ab90b094f734d9287,FALSE,[]
85946862,Admin,DhavalK2310/Admin,"NamedUser(login=""DhavalK2310"")",angular-toggle-switch,FALSE,https://github.com/DhavalK2310/Admin,,FALSE,https://api.github.com/repos/DhavalK2310/Admin,https://api.github.com/repos/DhavalK2310/Admin/forks,https://api.github.com/repos/DhavalK2310/Admin/keys{/key_id},https://api.github.com/repos/DhavalK2310/Admin/collaborators{/collaborator},https://api.github.com/repos/DhavalK2310/Admin/teams,https://api.github.com/repos/DhavalK2310/Admin/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:58,,,,,,,34142,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:55,a8f453f70824d93490fe21f2a8229589e33927d1,FALSE,[]
85694124,MM-Group,DhavalK2310/MM-Group,"NamedUser(login=""DhavalK2310"")",angular-toggle-switch,FALSE,https://github.com/DhavalK2310/MM-Group,,FALSE,https://api.github.com/repos/DhavalK2310/MM-Group,https://api.github.com/repos/DhavalK2310/MM-Group/forks,https://api.github.com/repos/DhavalK2310/MM-Group/keys{/key_id},https://api.github.com/repos/DhavalK2310/MM-Group/collaborators{/collaborator},https://api.github.com/repos/DhavalK2310/MM-Group/teams,https://api.github.com/repos/DhavalK2310/MM-Group/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:58,,,,,,,34119,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:30,,,,,,,,,,,,7/19/2018 10:56,11a6c12b5964616a96aa8b72de7c5bd649164f59,FALSE,[]
85337580,AngularJS-ShippingApp,billlittlered/AngularJS-ShippingApp,"NamedUser(login=""billlittlered"")",angular-toggle-switch,FALSE,https://github.com/billlittlered/AngularJS-ShippingApp,This is a demo shipping application written in AngularJS.,FALSE,https://api.github.com/repos/billlittlered/AngularJS-ShippingApp,https://api.github.com/repos/billlittlered/AngularJS-ShippingApp/forks,https://api.github.com/repos/billlittlered/AngularJS-ShippingApp/keys{/key_id},https://api.github.com/repos/billlittlered/AngularJS-ShippingApp/collaborators{/collaborator},https://api.github.com/repos/billlittlered/AngularJS-ShippingApp/teams,https://api.github.com/repos/billlittlered/AngularJS-ShippingApp/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:58,,,,,,,8319,0,0,JavaScript,,,,,,,,,,,,,,14,5/12/2018 15:29,,,,,,,,,,,,7/19/2018 10:56,,FALSE,
84068379,Dtl.FrontEndTest,philpeace/Dtl.FrontEndTest,"NamedUser(login=""philpeace"")",angular-toggle-switch,FALSE,https://github.com/philpeace/Dtl.FrontEndTest,,FALSE,https://api.github.com/repos/philpeace/Dtl.FrontEndTest,https://api.github.com/repos/philpeace/Dtl.FrontEndTest/forks,https://api.github.com/repos/philpeace/Dtl.FrontEndTest/keys{/key_id},https://api.github.com/repos/philpeace/Dtl.FrontEndTest/collaborators{/collaborator},https://api.github.com/repos/philpeace/Dtl.FrontEndTest/teams,https://api.github.com/repos/philpeace/Dtl.FrontEndTest/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:58,,,,,,,5403,0,0,JavaScript,,,,,,,,,,,,,,14,5/12/2018 15:29,,,,,,,,,,,,7/19/2018 10:56,9e8a274ca9d93ba28b9eba798ae61c2b0b5b2436,FALSE,[]
84494468,mpower-dashboard,uwcirg/mpower-dashboard,"NamedUser(login=""uwcirg"")",angular-toggle-switch,FALSE,https://github.com/uwcirg/mpower-dashboard,,FALSE,https://api.github.com/repos/uwcirg/mpower-dashboard,https://api.github.com/repos/uwcirg/mpower-dashboard/forks,https://api.github.com/repos/uwcirg/mpower-dashboard/keys{/key_id},https://api.github.com/repos/uwcirg/mpower-dashboard/collaborators{/collaborator},https://api.github.com/repos/uwcirg/mpower-dashboard/teams,https://api.github.com/repos/uwcirg/mpower-dashboard/hooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2018 9:58,,,,,,,46238,0,0,HTML,,,,,,,,,,,,,,14,5/12/2018 15:29,,,,,,,,,,,,7/19/2018 10:56,e36f8493f6eb9b62acbba41624487a33c3edc79d,FALSE,[]
